month,iso3,Flight,Airport,Travel,Train,Bus,Passport,Travel visa,Right of asylum
2023-05-01,THA,25,53,61,82,58,22,31,0
2023-06-01,THA,27,53,61,86,60,22,30,0
2023-07-01,THA,28,54,60,90,64,21,28,0
2023-08-01,THA,27,54,59,86,55,23,30,0
2023-09-01,THA,26,55,60,78,51,21,30,0
2023-10-01,THA,29,54,63,95,65,22,30,0
2023-11-01,THA,32,61,60,96,64,20,29,0
2023-12-01,THA,33,59,65,97,76,19,28,0
2024-01-01,THA,39,63,64,88,60,24,36,0
2024-02-01,THA,40,64,61,84,60,21,35,0
2024-03-01,THA,37,68,62,95,68,23,36,0
2024-04-01,THA,38,71,62,98,70,22,34,0
2024-05-01,THA,34,60,53,76,60,20,35,0
2024-06-01,THA,33,55,52,76,50,19,32,0
2024-07-01,THA,36,60,56,89,55,21,32,0
2024-08-01,THA,36,57,55,82,56,18,29,0
2024-09-01,THA,34,56,51,72,53,18,28,0
2024-10-01,THA,36,63,61,93,85,19,30,0
2024-11-01,THA,46,70,66,92,63,19,31,0
2024-12-01,THA,45,73,65,95,73,20,30,0
2025-01-01,THA,49,75,60,82,65,22,38,0
2025-02-01,THA,43,73,63,81,63,20,36,0
2025-03-01,THA,42,75,64,86,66,20,35,0
2025-04-01,THA,41,72,59,94,68,19,37,0
2025-05-01,THA,37,62,59,79,52,18,32,0
2025-06-01,THA,38,56,58,74,50,18,33,0
2025-07-01,THA,37,56,59,74,54,18,32,0
2025-08-01,THA,40,63,60,78,54,19,33,0
2025-09-01,THA,39,61,59,69,50,17,32,0
2025-10-01,THA,41,66,66,88,63,19,29,0
2025-11-01,THA,58,79,83,89,67,22,36,0
2025-12-01,THA,60,78,80,87,70,21,37,0
2026-01-01,THA,60,88,83,92,66,24,43,0
2026-02-01,THA,56,79,89,78,62,21,39,0
2026-03-01,THA,76,92,80,85,64,20,37,0
2026-04-01,THA,51,75,75,100,76,19,33,0
2017-12-01,TJK,10,67,8,13,19,21,25,0
2018-01-01,TJK,10,57,12,20,35,22,34,0
2018-02-01,TJK,12,54,14,20,21,26,35,0
2018-03-01,TJK,13,55,9,22,21,27,39,0
2018-04-01,TJK,15,55,12,18,26,20,22,0
2018-05-01,TJK,17,56,16,19,20,22,26,0
2018-06-01,TJK,15,64,17,20,25,26,33,0
2018-07-01,TJK,15,68,13,23,35,23,33,0
2018-08-01,TJK,22,80,18,37,50,23,42,0
2018-09-01,TJK,15,68,12,28,38,22,32,0
2018-10-01,TJK,13,66,13,21,31,19,28,0
2018-11-01,TJK,14,55,10,19,37,18,29,0
2018-12-01,TJK,18,63,14,24,36,17,24,0
2019-01-01,TJK,14,63,12,20,37,23,30,0
2019-02-01,TJK,14,57,11,23,37,20,31,0
2019-03-01,TJK,14,56,15,25,35,28,30,0
2019-04-01,TJK,21,54,13,22,27,23,26,0
2019-05-01,TJK,21,64,14,28,36,24,42,0
2019-06-01,TJK,26,67,17,26,37,36,38,0
2019-07-01,TJK,24,76,20,26,34,37,42,0
2019-08-01,TJK,21,82,16,34,44,26,45,0
2019-09-01,TJK,19,64,21,29,33,18,46,0
2019-10-01,TJK,19,55,19,17,34,22,39,0
2019-11-01,TJK,16,50,14,21,28,20,34,0
2019-12-01,TJK,19,62,12,17,23,27,26,0
2020-01-01,TJK,17,67,17,22,33,38,38,0
2020-02-01,TJK,14,67,12,28,28,26,34,0
2020-03-01,TJK,13,74,15,16,20,16,16,0
2020-04-01,TJK,7,24,13,12,14,8,11,0
2020-05-01,TJK,18,27,11,11,16,12,9,0
2020-06-01,TJK,15,34,13,15,19,11,15,0
2020-07-01,TJK,16,36,7,13,18,16,12,0
2020-08-01,TJK,15,46,9,11,22,13,15,0
2020-09-01,TJK,14,39,12,12,19,17,13,0
2020-10-01,TJK,9,34,10,11,21,12,16,0
2020-11-01,TJK,9,32,11,11,20,16,11,0
2020-12-01,TJK,10,37,9,11,21,17,12,0
2021-01-01,TJK,10,38,10,13,17,15,13,0
2021-02-01,TJK,11,38,11,14,17,16,19,0
2021-03-01,TJK,12,48,11,14,20,20,18,0
2021-04-01,TJK,12,52,14,21,20,34,22,0
2021-05-01,TJK,14,68,15,29,24,29,24,0
2021-06-01,TJK,24,87,19,32,40,33,29,0
2021-07-01,TJK,17,73,24,32,31,29,34,0
2021-08-01,TJK,18,79,17,25,32,29,38,0
2021-09-01,TJK,14,68,20,18,26,34,30,0
2021-10-01,TJK,17,64,21,15,26,38,32,0
2021-11-01,TJK,13,59,18,17,24,33,28,0
2021-12-01,TJK,17,67,17,16,27,29,25,0
2022-01-01,TJK,14,85,20,21,32,33,32,0
2022-02-01,TJK,15,67,17,21,25,30,29,0
2022-03-01,TJK,17,81,15,19,26,19,26,0
2022-04-01,TJK,15,52,16,18,30,19,39,0
2022-05-01,TJK,18,63,20,22,25,21,47,0
2022-06-01,TJK,20,85,18,29,35,29,45,0
2022-07-01,TJK,21,90,18,34,43,32,48,0
2022-08-01,TJK,25,89,23,40,39,33,54,0
2022-09-01,TJK,18,88,20,27,36,27,58,0
2022-10-01,TJK,20,65,14,24,30,22,51,0
2022-11-01,TJK,16,65,15,22,26,22,46,0
2022-12-01,TJK,15,69,13,20,23,21,37,0
2023-01-01,TJK,18,71,13,24,25,27,40,0
2023-02-01,TJK,16,61,13,24,25,27,44,0
2023-03-01,TJK,16,60,16,24,28,28,40,0
2023-04-01,TJK,17,61,17,24,25,29,48,2
2023-05-01,TJK,21,64,19,26,37,30,53,0
2023-06-01,TJK,18,81,17,23,33,41,46,0
2023-07-01,TJK,23,91,17,26,32,40,58,0
2023-08-01,TJK,22,100,17,25,34,33,62,0
2023-09-01,TJK,21,78,19,20,28,29,47,0
2023-10-01,TJK,17,67,15,18,25,21,41,0
2023-11-01,TJK,17,65,15,18,22,25,38,0
2023-12-01,TJK,16,65,12,17,20,25,32,0
2024-01-01,TJK,17,64,10,17,28,32,43,0
2024-02-01,TJK,15,60,17,20,20,33,40,0
2024-03-01,TJK,15,64,13,17,23,29,39,0
2024-04-01,TJK,14,55,14,18,24,25,50,0
2024-05-01,TJK,14,53,17,17,28,24,52,0
2024-06-01,TJK,17,70,16,19,24,26,43,0
2024-07-01,TJK,20,83,16,23,24,28,55,0
2024-08-01,TJK,21,83,13,26,31,30,56,0
2024-09-01,TJK,16,68,18,20,26,26,49,0
2024-10-01,TJK,17,55,16,15,23,21,43,0
2024-11-01,TJK,14,54,11,17,20,23,39,0
2024-12-01,TJK,14,59,9,19,20,17,35,0
2025-01-01,TJK,15,62,12,21,24,25,43,0
2025-02-01,TJK,15,47,13,22,20,21,42,0
2025-03-01,TJK,13,49,12,19,21,19,34,0
2025-04-01,TJK,18,58,15,24,24,19,38,0
2025-05-01,TJK,19,69,14,21,25,20,43,0
2025-06-01,TJK,24,72,14,23,29,27,45,0
2025-07-01,TJK,18,69,14,21,28,32,48,0
2025-08-01,TJK,27,78,17,27,33,26,54,0
2025-09-01,TJK,19,66,14,23,28,23,47,0
2025-10-01,TJK,16,59,16,20,24,21,40,0
2025-11-01,TJK,41,65,29,27,29,26,45,0
2025-12-01,TJK,34,63,27,22,26,19,39,0
2026-01-01,TJK,23,67,24,24,27,24,42,0
2026-02-01,TJK,26,64,27,22,28,26,45,0
2026-03-01,TJK,38,66,25,20,24,24,34,0
2026-04-01,TJK,24,61,20,23,24,27,35,0
2017-12-01,TUR,4,11,4,10,34,5,6,0
2018-01-01,TUR,4,12,4,11,42,5,6,0
2018-02-01,TUR,4,12,4,10,36,5,6,0
2018-03-01,TUR,5,12,4,9,36,6,7,0
2018-04-01,TUR,5,13,5,11,44,6,7,0
2018-05-01,TUR,4,13,5,9,40,5,7,0
2018-06-01,TUR,5,17,5,11,60,5,7,0
2018-07-01,TUR,6,18,7,19,63,6,7,0
2018-08-01,TUR,7,18,7,13,69,5,6,0
2018-09-01,TUR,6,19,5,11,58,5,6,0
2018-10-01,TUR,6,24,5,11,47,4,6,0
2018-11-01,TUR,5,14,5,11,42,5,9,0
2018-12-01,TUR,5,13,5,17,47,6,7,0
2019-01-01,TUR,5,14,5,12,50,5,7,0
2019-02-01,TUR,5,14,6,11,44,5,6,0
2019-03-01,TUR,5,14,6,14,44,4,6,0
2019-04-01,TUR,5,21,5,14,51,5,7,0
2019-05-01,TUR,6,16,6,12,53,5,7,0
2019-06-01,TUR,7,20,7,16,75,6,7,0
2019-07-01,TUR,7,20,8,16,78,6,8,0
2019-08-01,TUR,8,21,8,16,82,6,8,0
2019-09-01,TUR,7,17,6,14,62,5,7,0
2019-10-01,TUR,6,15,6,14,56,6,7,0
2019-11-01,TUR,5,13,6,14,55,6,11,0
2019-12-01,TUR,5,13,5,13,47,8,8,0
2020-01-01,TUR,5,14,7,14,53,6,7,0
2020-02-01,TUR,6,14,5,11,45,5,7,0
2020-03-01,TUR,7,10,9,8,37,2,3,0
2020-04-01,TUR,4,4,15,4,15,1,2,0
2020-05-01,TUR,7,4,32,5,26,2,3,0
2020-06-01,TUR,6,7,13,7,43,2,4,0
2020-07-01,TUR,5,11,8,7,53,3,3,0
2020-08-01,TUR,5,12,7,7,47,3,4,0
2020-09-01,TUR,4,10,6,5,37,3,4,0
2020-10-01,TUR,4,9,5,6,35,3,4,0
2020-11-01,TUR,3,7,7,5,29,2,5,0
2020-12-01,TUR,3,6,11,5,24,3,5,0
2021-01-01,TUR,4,7,9,5,28,3,5,0
2021-02-01,TUR,4,7,8,5,30,3,4,0
2021-03-01,TUR,3,7,8,6,31,3,4,0
2021-04-01,TUR,4,7,17,5,30,4,5,0
2021-05-01,TUR,4,8,15,5,32,4,5,0
2021-06-01,TUR,5,12,9,8,52,5,6,0
2021-07-01,TUR,7,18,8,12,78,5,6,0
2021-08-01,TUR,7,18,8,11,61,6,7,0
2021-09-01,TUR,6,14,9,10,55,6,6,0
2021-10-01,TUR,5,12,8,10,51,6,7,0
2021-11-01,TUR,5,11,6,9,49,6,10,0
2021-12-01,TUR,4,8,5,9,42,6,6,0
2022-01-01,TUR,8,12,6,14,55,5,8,0
2022-02-01,TUR,6,10,6,13,56,5,7,0
2022-03-01,TUR,7,12,7,16,63,6,8,0
2022-04-01,TUR,5,11,7,16,71,6,10,0
2022-05-01,TUR,6,14,7,16,75,7,9,0
2022-06-01,TUR,7,15,7,18,92,8,11,0
2022-07-01,TUR,8,17,8,19,100,9,10,0
2022-08-01,TUR,9,16,8,17,86,10,10,1
2022-09-01,TUR,7,14,7,15,75,11,10,1
2022-10-01,TUR,6,12,7,15,65,10,10,0
2022-11-01,TUR,6,11,6,15,59,15,13,0
2022-12-01,TUR,6,10,6,13,54,23,10,0
2023-01-01,TUR,6,11,6,13,60,11,11,0
2023-02-01,TUR,8,14,5,12,63,8,9,1
2023-03-01,TUR,5,11,6,11,51,9,10,0
2023-04-01,TUR,6,14,8,15,59,9,13,0
2023-05-01,TUR,6,15,8,15,59,10,12,1
2023-06-01,TUR,7,16,10,16,81,9,13,1
2023-07-01,TUR,8,18,10,17,91,12,13,0
2023-08-01,TUR,8,18,9,17,83,10,13,0
2023-09-01,TUR,8,16,8,15,70,10,13,0
2023-10-01,TUR,7,15,7,14,60,8,12,0
2023-11-01,TUR,7,13,7,13,54,12,16,0
2023-12-01,TUR,6,12,6,12,50,16,13,0
2024-01-01,TUR,6,12,6,14,53,8,15,0
2024-02-01,TUR,6,12,6,12,44,8,14,0
2024-03-01,TUR,6,14,7,11,43,7,14,0
2024-04-01,TUR,7,17,8,15,55,8,15,0
2024-05-01,TUR,8,17,7,13,49,8,15,0
2024-06-01,TUR,9,21,8,14,69,9,15,0
2024-07-01,TUR,11,23,9,15,60,10,15,0
2024-08-01,TUR,10,22,8,13,61,10,14,0
2024-09-01,TUR,9,20,7,12,57,9,14,0
2024-10-01,TUR,8,16,6,12,50,9,14,0
2024-11-01,TUR,7,16,6,11,45,13,17,0
2024-12-01,TUR,7,15,6,12,37,15,15,0
2025-01-01,TUR,7,16,6,12,43,10,17,0
2025-02-01,TUR,9,15,6,11,39,8,15,0
2025-03-01,TUR,6,13,7,10,41,7,14,0
2025-04-01,TUR,7,17,7,11,44,8,16,0
2025-05-01,TUR,8,17,8,11,46,8,15,0
2025-06-01,TUR,10,21,8,13,56,9,15,0
2025-07-01,TUR,10,21,8,13,58,10,16,0
2025-08-01,TUR,9,21,8,13,56,9,15,0
2025-09-01,TUR,9,19,6,11,47,9,14,0
2025-10-01,TUR,8,17,6,11,42,8,14,0
2025-11-01,TUR,14,18,10,13,44,11,19,0
2025-12-01,TUR,12,17,10,13,38,13,17,0
2026-01-01,TUR,12,18,9,13,39,9,16,0
2026-02-01,TUR,12,19,15,11,35,9,13,0
2026-03-01,TUR,13,18,9,11,39,7,14,0
2026-04-01,TUR,11,17,9,12,40,7,15,0
2017-12-01,TZA,23,17,16,6,27,6,12,1
2018-01-01,TZA,26,20,18,6,24,9,17,0
2018-02-01,TZA,26,20,18,6,23,13,14,1
2018-03-01,TZA,24,22,17,9,28,11,15,1
2018-04-01,TZA,23,20,15,7,24,7,15,0
2018-05-01,TZA,25,20,17,7,22,11,17,0
2018-06-01,TZA,24,21,18,11,29,10,16,1
2018-07-01,TZA,31,29,20,7,27,11,20,0
2018-08-01,TZA,38,29,22,9,27,11,17,0
2018-09-01,TZA,30,26,20,10,28,9,16,0
2018-10-01,TZA,29,24,19,7,27,11,15,0
2018-11-01,TZA,32,22,21,9,28,11,20,1
2018-12-01,TZA,30,21,21,9,32,8,15,0
2019-01-01,TZA,29,24,20,9,29,11,17,1
2019-02-01,TZA,31,23,22,9,26,11,17,0
2019-03-01,TZA,32,24,20,9,29,11,19,0
2019-04-01,TZA,26,23,20,9,28,13,17,0
2019-05-01,TZA,30,22,22,9,30,11,21,0
2019-06-01,TZA,32,30,27,10,31,17,20,1
2019-07-01,TZA,37,29,29,11,33,21,20,0
2019-08-01,TZA,45,33,31,9,33,19,20,0
2019-09-01,TZA,38,31,30,10,29,15,22,1
2019-10-01,TZA,39,32,29,10,30,15,21,0
2019-11-01,TZA,37,23,26,9,31,15,20,0
2019-12-01,TZA,39,27,26,18,35,17,18,0
2020-01-01,TZA,36,28,27,11,27,16,20,1
2020-02-01,TZA,38,27,30,11,27,16,20,1
2020-03-01,TZA,40,31,30,11,28,10,15,1
2020-04-01,TZA,16,10,16,9,27,6,13,0
2020-05-01,TZA,22,13,15,9,27,6,9,0
2020-06-01,TZA,19,13,17,8,27,5,8,0
2020-07-01,TZA,20,14,19,7,25,10,7,0
2020-08-01,TZA,23,14,22,9,27,7,10,0
2020-09-01,TZA,19,15,20,9,25,8,11,1
2020-10-01,TZA,19,14,17,8,26,7,10,0
2020-11-01,TZA,20,13,18,9,27,7,11,1
2020-12-01,TZA,22,15,18,9,32,7,11,1
2021-01-01,TZA,24,18,19,15,27,8,11,0
2021-02-01,TZA,21,18,20,9,28,6,11,0
2021-03-01,TZA,23,17,21,10,28,7,11,0
2021-04-01,TZA,22,15,21,9,34,9,14,0
2021-05-01,TZA,20,14,22,8,29,8,11,0
2021-06-01,TZA,23,15,24,10,32,8,12,1
2021-07-01,TZA,26,17,27,13,38,10,13,0
2021-08-01,TZA,26,20,24,10,31,8,14,0
2021-09-01,TZA,26,18,24,8,30,8,14,0
2021-10-01,TZA,29,19,24,8,33,13,18,0
2021-11-01,TZA,29,19,25,9,28,10,16,0
2021-12-01,TZA,34,23,31,11,38,8,14,0
2022-01-01,TZA,30,22,27,11,34,10,16,0
2022-02-01,TZA,33,22,33,10,33,12,19,0
2022-03-01,TZA,34,21,28,10,39,13,20,0
2022-04-01,TZA,30,19,25,9,34,12,20,1
2022-05-01,TZA,29,19,26,10,36,13,20,0
2022-06-01,TZA,37,27,29,14,41,13,24,0
2022-07-01,TZA,44,30,30,11,42,13,24,0
2022-08-01,TZA,41,27,29,12,44,15,22,0
2022-09-01,TZA,38,32,29,11,46,13,23,0
2022-10-01,TZA,34,23,25,10,40,14,25,0
2022-11-01,TZA,36,24,25,13,37,12,20,0
2022-12-01,TZA,34,20,24,16,48,11,19,0
2023-01-01,TZA,37,23,30,10,39,13,24,0
2023-02-01,TZA,38,25,38,10,37,14,27,0
2023-03-01,TZA,34,23,29,10,45,12,25,1
2023-04-01,TZA,31,20,23,9,43,12,22,1
2023-05-01,TZA,31,21,25,9,44,14,27,1
2023-06-01,TZA,39,26,27,11,59,17,28,1
2023-07-01,TZA,43,30,28,11,57,17,29,0
2023-08-01,TZA,43,29,27,9,49,16,28,0
2023-09-01,TZA,38,30,25,10,56,17,28,0
2023-10-01,TZA,38,26,25,9,54,17,26,0
2023-11-01,TZA,34,24,23,10,50,14,23,0
2023-12-01,TZA,37,22,22,10,77,12,21,1
2024-01-01,TZA,33,23,19,8,48,15,24,0
2024-02-01,TZA,32,23,21,9,38,16,22,0
2024-03-01,TZA,33,23,22,9,51,14,24,0
2024-04-01,TZA,30,20,21,11,50,15,24,0
2024-05-01,TZA,31,19,22,9,45,15,24,0
2024-06-01,TZA,32,22,24,20,57,13,22,0
2024-07-01,TZA,36,26,26,22,57,16,24,0
2024-08-01,TZA,39,28,26,20,52,16,23,0
2024-09-01,TZA,33,24,24,14,53,13,23,0
2024-10-01,TZA,33,23,23,13,56,16,23,0
2024-11-01,TZA,28,21,20,13,48,14,20,0
2024-12-01,TZA,32,22,22,12,79,11,19,0
2025-01-01,TZA,29,21,21,10,55,12,21,0
2025-02-01,TZA,30,24,21,9,48,13,20,0
2025-03-01,TZA,28,20,21,10,54,17,24,0
2025-04-01,TZA,26,20,19,9,61,13,22,0
2025-05-01,TZA,27,20,18,10,54,13,21,0
2025-06-01,TZA,39,26,26,11,75,15,22,0
2025-07-01,TZA,39,26,24,12,81,19,22,0
2025-08-01,TZA,41,26,25,11,64,18,22,0
2025-09-01,TZA,36,25,25,9,68,16,20,0
2025-10-01,TZA,34,25,23,10,62,15,21,0
2025-11-01,TZA,39,22,27,10,84,16,22,0
2025-12-01,TZA,37,21,24,11,100,14,19,0
2026-01-01,TZA,35,24,23,9,79,16,19,0
2026-02-01,TZA,36,24,28,10,58,15,18,0
2026-03-01,TZA,41,28,22,9,68,17,18,0
2026-04-01,TZA,30,18,20,9,81,15,18,0
2017-12-01,UGA,37,29,26,8,27,10,40,0
2018-01-01,UGA,34,28,26,9,22,13,52,0
2018-02-01,UGA,33,29,33,8,21,15,56,1
2018-03-01,UGA,38,31,32,6,23,14,57,1
2018-04-01,UGA,34,28,28,9,21,14,57,1
2018-05-01,UGA,38,29,34,9,40,15,66,2
2018-06-01,UGA,44,35,33,10,27,14,74,1
2018-07-01,UGA,47,36,37,9,31,20,75,1
2018-08-01,UGA,45,36,38,8,24,15,72,0
2018-09-01,UGA,41,36,38,9,25,14,63,1
2018-10-01,UGA,39,32,34,9,25,15,67,1
2018-11-01,UGA,41,29,34,12,30,21,59,2
2018-12-01,UGA,38,31,33,11,36,18,45,2
2019-01-01,UGA,40,34,36,12,25,22,61,2
2019-02-01,UGA,44,35,39,12,30,23,67,2
2019-03-01,UGA,53,34,35,11,25,19,62,2
2019-04-01,UGA,44,36,34,10,25,18,62,3
2019-05-01,UGA,46,35,40,13,28,21,77,2
2019-06-01,UGA,53,36,44,14,32,19,73,2
2019-07-01,UGA,66,40,44,16,30,22,77,1
2019-08-01,UGA,62,36,39,12,40,15,63,2
2019-09-01,UGA,57,31,37,12,35,18,69,3
2019-10-01,UGA,53,34,37,11,29,19,73,2
2019-11-01,UGA,53,32,35,12,32,16,68,2
2019-12-01,UGA,57,34,34,10,36,35,55,1
2020-01-01,UGA,61,32,42,11,28,71,68,2
2020-02-01,UGA,52,33,43,12,27,53,66,2
2020-03-01,UGA,48,38,41,9,26,37,40,0
2020-04-01,UGA,25,20,23,10,21,11,18,0
2020-05-01,UGA,28,23,23,9,27,12,18,1
2020-06-01,UGA,28,30,21,7,25,12,20,1
2020-07-01,UGA,25,25,20,7,19,15,15,0
2020-08-01,UGA,24,35,21,8,20,26,17,1
2020-09-01,UGA,23,32,21,8,19,24,21,1
2020-10-01,UGA,24,22,24,6,20,31,28,0
2020-11-01,UGA,24,17,23,6,19,27,27,1
2020-12-01,UGA,28,19,22,6,21,28,23,1
2021-01-01,UGA,25,19,20,6,19,29,25,1
2021-02-01,UGA,23,17,20,6,21,36,28,1
2021-03-01,UGA,24,18,24,6,21,37,32,1
2021-04-01,UGA,25,19,26,6,20,37,33,1
2021-05-01,UGA,26,19,25,7,21,35,36,1
2021-06-01,UGA,38,22,34,7,22,26,37,1
2021-07-01,UGA,37,20,32,9,19,25,35,2
2021-08-01,UGA,34,23,32,9,20,45,37,2
2021-09-01,UGA,27,18,24,10,19,50,40,1
2021-10-01,UGA,27,21,27,6,23,53,43,1
2021-11-01,UGA,27,29,28,6,22,53,45,1
2021-12-01,UGA,34,23,29,6,22,46,35,1
2022-01-01,UGA,40,26,39,8,21,71,55,1
2022-02-01,UGA,35,79,35,7,22,78,64,2
2022-03-01,UGA,37,29,36,8,22,85,70,1
2022-04-01,UGA,32,27,34,8,24,74,71,1
2022-05-01,UGA,35,26,36,9,37,74,69,0
2022-06-01,UGA,45,33,41,10,67,96,83,1
2022-07-01,UGA,45,28,41,18,36,85,76,1
2022-08-01,UGA,41,24,35,10,28,69,68,1
2022-09-01,UGA,40,26,41,10,29,71,76,1
2022-10-01,UGA,33,22,36,9,22,60,78,1
2022-11-01,UGA,33,27,35,8,23,54,70,1
2022-12-01,UGA,36,21,33,10,29,49,73,1
2023-01-01,UGA,39,28,33,8,30,59,72,1
2023-02-01,UGA,35,24,33,8,22,60,76,1
2023-03-01,UGA,35,22,37,9,23,61,76,2
2023-04-01,UGA,32,22,34,8,25,49,78,2
2023-05-01,UGA,35,24,37,9,32,59,82,2
2023-06-01,UGA,47,32,44,12,32,66,100,2
2023-07-01,UGA,51,32,43,12,35,77,97,3
2023-08-01,UGA,46,26,38,9,33,60,84,2
2023-09-01,UGA,40,25,38,11,28,52,80,2
2023-10-01,UGA,39,26,34,10,24,53,78,2
2023-11-01,UGA,40,27,36,9,25,54,85,2
2023-12-01,UGA,37,22,27,8,29,45,61,1
2024-01-01,UGA,38,29,31,9,24,58,76,0
2024-02-01,UGA,32,23,29,8,25,52,67,0
2024-03-01,UGA,31,23,32,9,21,47,74,0
2024-04-01,UGA,31,22,30,8,23,48,66,0
2024-05-01,UGA,35,22,35,9,25,49,73,0
2024-06-01,UGA,40,29,35,9,26,53,87,0
2024-07-01,UGA,44,30,39,11,27,52,83,0
2024-08-01,UGA,36,25,32,8,28,44,77,1
2024-09-01,UGA,33,23,29,8,25,42,66,0
2024-10-01,UGA,32,23,29,9,21,43,78,0
2024-11-01,UGA,29,22,27,8,23,39,63,0
2024-12-01,UGA,31,19,24,7,25,30,52,0
2025-01-01,UGA,31,20,28,9,23,41,64,0
2025-02-01,UGA,32,19,26,7,23,39,62,1
2025-03-01,UGA,31,23,31,8,23,42,62,0
2025-04-01,UGA,29,21,27,8,25,44,63,0
2025-05-01,UGA,33,23,32,8,41,43,68,1
2025-06-01,UGA,47,30,38,11,29,53,77,0
2025-07-01,UGA,43,29,38,10,30,52,79,0
2025-08-01,UGA,37,23,29,10,29,40,60,0
2025-09-01,UGA,33,22,28,10,26,38,67,0
2025-10-01,UGA,35,24,26,9,31,42,64,0
2025-11-01,UGA,39,24,32,10,29,37,57,0
2025-12-01,UGA,37,21,28,9,29,33,48,0
2026-01-01,UGA,31,19,29,7,24,37,55,0
2026-02-01,UGA,30,19,29,8,25,42,53,0
2026-03-01,UGA,48,28,29,8,25,36,50,0
2026-04-01,UGA,34,21,29,9,26,38,49,0
2017-12-01,UKR,3,16,6,43,45,19,8,0
2018-01-01,UKR,3,17,7,41,46,26,11,0
2018-02-01,UKR,3,15,7,37,41,26,10,0
2018-03-01,UKR,3,17,7,41,44,23,10,0
2018-04-01,UKR,4,20,9,50,55,22,10,0
2018-05-01,UKR,4,19,14,54,57,21,11,0
2018-06-01,UKR,5,26,10,68,69,21,11,0
2018-07-01,UKR,5,26,10,68,77,20,11,0
2018-08-01,UKR,4,24,9,61,77,19,11,0
2018-09-01,UKR,5,22,11,48,56,17,11,0
2018-10-01,UKR,8,19,11,48,57,18,11,0
2018-11-01,UKR,5,19,9,44,49,17,9,0
2018-12-01,UKR,6,20,10,49,53,15,9,0
2019-01-01,UKR,5,21,11,44,55,18,12,0
2019-02-01,UKR,5,17,10,41,52,20,11,0
2019-03-01,UKR,6,19,9,46,55,19,11,0
2019-04-01,UKR,6,21,10,53,62,18,10,0
2019-05-01,UKR,7,25,11,59,67,20,11,0
2019-06-01,UKR,8,28,12,78,80,20,11,0
2019-07-01,UKR,7,29,13,72,85,21,12,0
2019-08-01,UKR,7,28,11,66,80,18,11,0
2019-09-01,UKR,7,24,10,48,67,18,11,0
2019-10-01,UKR,6,25,10,50,66,16,10,0
2019-11-01,UKR,5,24,10,46,56,17,9,0
2019-12-01,UKR,6,21,9,45,58,14,8,0
2020-01-01,UKR,7,23,11,45,55,18,12,0
2020-02-01,UKR,5,21,10,38,50,18,10,0
2020-03-01,UKR,5,17,8,27,39,12,7,0
2020-04-01,UKR,5,10,8,10,13,10,4,0
2020-05-01,UKR,5,12,9,19,26,11,7,0
2020-06-01,UKR,5,18,7,36,54,13,9,0
2020-07-01,UKR,5,21,7,42,63,16,9,0
2020-08-01,UKR,5,21,8,43,62,16,9,0
2020-09-01,UKR,5,17,9,29,50,16,8,0
2020-10-01,UKR,4,15,8,26,45,13,7,0
2020-11-01,UKR,4,12,8,21,38,13,6,0
2020-12-01,UKR,4,13,7,25,41,13,6,0
2021-01-01,UKR,4,14,8,27,41,14,9,0
2021-02-01,UKR,4,17,8,28,45,15,10,0
2021-03-01,UKR,4,15,8,26,42,15,9,0
2021-04-01,UKR,5,17,9,27,40,16,8,0
2021-05-01,UKR,6,23,10,38,55,17,8,0
2021-06-01,UKR,5,26,9,51,76,19,8,0
2021-07-01,UKR,6,29,11,58,96,22,9,0
2021-08-01,UKR,6,29,11,52,94,21,9,0
2021-09-01,UKR,5,24,11,36,70,20,8,0
2021-10-01,UKR,5,20,11,32,61,21,8,0
2021-11-01,UKR,5,19,10,24,55,20,7,0
2021-12-01,UKR,12,22,11,35,64,16,6,0
2022-01-01,UKR,9,22,11,36,63,20,11,0
2022-02-01,UKR,12,31,10,44,62,23,12,0
2022-03-01,UKR,9,20,7,85,61,22,7,0
2022-04-01,UKR,8,13,8,51,61,23,5,0
2022-05-01,UKR,7,12,9,48,75,25,5,0
2022-06-01,UKR,8,13,7,51,85,29,6,0
2022-07-01,UKR,7,13,7,51,89,32,7,0
2022-08-01,UKR,8,12,7,51,86,25,7,0
2022-09-01,UKR,8,13,11,41,76,23,5,0
2022-10-01,UKR,8,10,10,41,78,22,5,0
2022-11-01,UKR,8,10,9,39,77,20,4,0
2022-12-01,UKR,8,10,9,45,80,17,4,0
2023-01-01,UKR,8,11,8,41,79,21,5,0
2023-02-01,UKR,6,10,9,37,74,22,5,0
2023-03-01,UKR,7,11,9,41,66,22,5,0
2023-04-01,UKR,7,13,10,42,64,19,4,0
2023-05-01,UKR,7,13,12,48,73,19,4,0
2023-06-01,UKR,5,15,9,60,84,18,5,0
2023-07-01,UKR,5,15,8,70,93,21,5,0
2023-08-01,UKR,5,14,8,61,90,18,4,0
2023-09-01,UKR,4,13,10,47,84,18,4,0
2023-10-01,UKR,4,13,9,46,75,16,3,0
2023-11-01,UKR,4,12,8,41,67,15,3,0
2023-12-01,UKR,5,11,8,45,71,16,3,0
2024-01-01,UKR,5,11,8,39,61,18,4,0
2024-02-01,UKR,5,9,9,34,54,19,4,0
2024-03-01,UKR,6,11,9,39,59,17,4,0
2024-04-01,UKR,5,11,10,40,64,21,4,0
2024-05-01,UKR,5,12,10,45,72,19,4,0
